openId,tag,wallMs,player,tabId,channel,packetClass,instanceCount,rawBytes,compressedBytes,thread,sinceOpenMs
444,P3_50000_1ch_A_r1,1788687429224,ClientDevBridge,minecraft:itemstack,0,TerminalStorageIngredientMaxQuantityPacket,0,52,38,pool-1779-thread-1,3470.858
444,P3_50000_1ch_A_r1,1788687429228,ClientDevBridge,minecraft:itemstack,0,TerminalStorageIngredientChangeEventPacket,512,78161,8921,pool-1779-thread-1,3474.470
444,P3_50000_1ch_A_r1,1788687429228,ClientDevBridge,minecraft:itemstack,0,TerminalStorageIngredientMaxQuantityPacket,0,52,38,pool-1779-thread-1,3474.532
444,P3_50000_1ch_A_r1,1788687429231,ClientDevBridge,minecraft:itemstack,0,TerminalStorageIngredientChangeEventPacket,512,74241,8516,pool-1779-thread-1,3478.297
444,P3_50000_1ch_A_r1,1788687429231,ClientDevBridge,minecraft:itemstack,0,TerminalStorageIngredientMaxQuantityPacket,0,52,38,pool-1779-thread-1,3478.366
444,P3_50000_1ch_A_r1,1788687429235,ClientDevBridge,minecraft:itemstack,0,TerminalStorageIngredientChangeEventPacket,512,79070,9089,pool-1779-thread-1,3482.087
444,P3_50000_1ch_A_r1,1788687429235,ClientDevBridge,minecraft:itemstack,0,TerminalStorageIngredientMaxQuantityPacket,0,52,38,pool-1779-thread-1,3482.193
444,P3_50000_1ch_A_r1,1788687429239,ClientDevBridge,minecraft:itemstack,0,TerminalStorageIngredientChangeEventPacket,512,75782,8697,pool-1779-thread-1,3485.924
444,P3_50000_1ch_A_r1,1788687429239,ClientDevBridge,minecraft:itemstack,0,TerminalStorageIngredientMaxQuantityPacket,0,52,38,pool-1779-thread-1,3485.992
444,P3_50000_1ch_A_r1,1788687429243,ClientDevBridge,minecraft:itemstack,0,TerminalStorageIngredientChangeEventPacket,512,77626,8800,pool-1779-thread-1,3489.582
444,P3_50000_1ch_A_r1,1788687429243,ClientDevBridge,minecraft:itemstack,0,TerminalStorageIngredientMaxQuantityPacket,0,52,38,pool-1779-thread-1,3489.649
444,P3_50000_1ch_A_r1,1788687429247,ClientDevBridge,minecraft:itemstack,0,TerminalStorageIngredientChangeEventPacket,512,76684,8520,pool-1779-thread-1,3493.446
444,P3_50000_1ch_A_r1,1788687429247,ClientDevBridge,minecraft:itemstack,0,TerminalStorageIngredientMaxQuantityPacket,0,52,38,pool-1779-thread-1,3493.516
444,P3_50000_1ch_A_r1,1788687429250,ClientDevBridge,minecraft:itemstack,0,TerminalStorageIngredientChangeEventPacket,512,77034,8968,pool-1779-thread-1,3497.321
444,P3_50000_1ch_A_r1,1788687429251,ClientDevBridge,minecraft:itemstack,0,TerminalStorageIngredientMaxQuantityPacket,0,52,38,pool-1779-thread-1,3497.398
444,P3_50000_1ch_A_r1,1788687429254,ClientDevBridge,minecraft:itemstack,0,TerminalStorageIngredientChangeEventPacket,512,76061,8760,pool-1779-thread-1,3501.092
444,P3_50000_1ch_A_r1,1788687429254,ClientDevBridge,minecraft:itemstack,0,TerminalStorageIngredientMaxQuantityPacket,0,52,38,pool-1779-thread-1,3501.170
444,P3_50000_1ch_A_r1,1788687429258,ClientDevBridge,minecraft:itemstack,0,TerminalStorageIngredientChangeEventPacket,512,80286,9354,pool-1779-thread-1,3505.190
444,P3_50000_1ch_A_r1,1788687429258,ClientDevBridge,minecraft:itemstack,0,TerminalStorageIngredientMaxQuantityPacket,0,52,38,pool-1779-thread-1,3505.250
444,P3_50000_1ch_A_r1,1788687429262,ClientDevBridge,minecraft:itemstack,0,TerminalStorageIngredientChangeEventPacket,512,81675,9303,pool-1779-thread-1,3509.191
444,P3_50000_1ch_A_r1,1788687429262,ClientDevBridge,minecraft:itemstack,0,TerminalStorageIngredientMaxQuantityPacket,0,52,38,pool-1779-thread-1,3509.277
444,P3_50000_1ch_A_r1,1788687429266,ClientDevBridge,minecraft:itemstack,0,TerminalStorageIngredientChangeEventPacket,512,80723,9074,pool-1779-thread-1,3513.155
444,P3_50000_1ch_A_r1,1788687429266,ClientDevBridge,minecraft:itemstack,0,TerminalStorageIngredientMaxQuantityPacket,0,52,38,pool-1779-thread-1,3513.220
444,P3_50000_1ch_A_r1,1788687429270,ClientDevBridge,minecraft:itemstack,0,TerminalStorageIngredientChangeEventPacket,512,73896,8653,pool-1779-thread-1,3516.966
444,P3_50000_1ch_A_r1,1788687429270,ClientDevBridge,minecraft:itemstack,0,TerminalStorageIngredientMaxQuantityPacket,0,52,38,pool-1779-thread-1,3517.067
444,P3_50000_1ch_A_r1,1788687429274,ClientDevBridge,minecraft:itemstack,0,TerminalStorageIngredientChangeEventPacket,512,82078,9517,pool-1779-thread-1,3521.101
444,P3_50000_1ch_A_r1,1788687429274,ClientDevBridge,minecraft:itemstack,0,TerminalStorageIngredientMaxQuantityPacket,0,52,38,pool-1779-thread-1,3521.170
444,P3_50000_1ch_A_r1,1788687429278,ClientDevBridge,minecraft:itemstack,0,TerminalStorageIngredientChangeEventPacket,512,74305,8600,pool-1779-thread-1,3524.688
444,P3_50000_1ch_A_r1,1788687429278,ClientDevBridge,minecraft:itemstack,0,TerminalStorageIngredientMaxQuantityPacket,0,52,38,pool-1779-thread-1,3524.749
444,P3_50000_1ch_A_r1,1788687429282,ClientDevBridge,minecraft:itemstack,0,TerminalStorageIngredientChangeEventPacket,512,80273,9435,pool-1779-thread-1,3528.499
444,P3_50000_1ch_A_r1,1788687429282,ClientDevBridge,minecraft:itemstack,0,TerminalStorageIngredientMaxQuantityPacket,0,52,38,pool-1779-thread-1,3528.560
444,P3_50000_1ch_A_r1,1788687429285,ClientDevBridge,minecraft:itemstack,0,TerminalStorageIngredientChangeEventPacket,512,78320,8972,pool-1779-thread-1,3532.311
444,P3_50000_1ch_A_r1,1788687429286,ClientDevBridge,minecraft:itemstack,0,TerminalStorageIngredientMaxQuantityPacket,0,52,38,pool-1779-thread-1,3532.392
444,P3_50000_1ch_A_r1,1788687429289,ClientDevBridge,minecraft:itemstack,0,TerminalStorageIngredientChangeEventPacket,512,72458,8317,pool-1779-thread-1,3535.986
444,P3_50000_1ch_A_r1,1788687429289,ClientDevBridge,minecraft:itemstack,0,TerminalStorageIngredientMaxQuantityPacket,0,52,38,pool-1779-thread-1,3536.053
444,P3_50000_1ch_A_r1,1788687429293,ClientDevBridge,minecraft:itemstack,0,TerminalStorageIngredientChangeEventPacket,512,75830,8593,pool-1779-thread-1,3539.781
444,P3_50000_1ch_A_r1,1788687429293,ClientDevBridge,minecraft:itemstack,0,TerminalStorageIngredientMaxQuantityPacket,0,52,38,pool-1779-thread-1,3539.846
444,P3_50000_1ch_A_r1,1788687429297,ClientDevBridge,minecraft:itemstack,0,TerminalStorageIngredientChangeEventPacket,512,78582,8985,pool-1779-thread-1,3543.999
444,P3_50000_1ch_A_r1,1788687429297,ClientDevBridge,minecraft:itemstack,0,TerminalStorageIngredientMaxQuantityPacket,0,52,38,pool-1779-thread-1,3544.081
444,P3_50000_1ch_A_r1,1788687429301,ClientDevBridge,minecraft:itemstack,0,TerminalStorageIngredientChangeEventPacket,512,74611,8446,pool-1779-thread-1,3548.046
444,P3_50000_1ch_A_r1,1788687429301,ClientDevBridge,minecraft:itemstack,0,TerminalStorageIngredientMaxQuantityPacket,0,52,38,pool-1779-thread-1,3548.123
444,P3_50000_1ch_A_r1,1788687429306,ClientDevBridge,minecraft:itemstack,0,TerminalStorageIngredientChangeEventPacket,512,79185,8944,pool-1779-thread-1,3552.413
444,P3_50000_1ch_A_r1,1788687429306,ClientDevBridge,minecraft:itemstack,0,TerminalStorageIngredientMaxQuantityPacket,0,52,38,pool-1779-thread-1,3552.500
444,P3_50000_1ch_A_r1,1788687429310,ClientDevBridge,minecraft:itemstack,0,TerminalStorageIngredientChangeEventPacket,512,78794,8963,pool-1779-thread-1,3556.528
444,P3_50000_1ch_A_r1,1788687429310,ClientDevBridge,minecraft:itemstack,0,TerminalStorageIngredientMaxQuantityPacket,0,52,38,pool-1779-thread-1,3556.595
444,P3_50000_1ch_A_r1,1788687429314,ClientDevBridge,minecraft:itemstack,0,TerminalStorageIngredientChangeEventPacket,512,83754,9715,pool-1779-thread-1,3560.775
444,P3_50000_1ch_A_r1,1788687429314,ClientDevBridge,minecraft:itemstack,0,TerminalStorageIngredientMaxQuantityPacket,0,52,38,pool-1779-thread-1,3560.841
444,P3_50000_1ch_A_r1,1788687429318,ClientDevBridge,minecraft:itemstack,0,TerminalStorageIngredientChangeEventPacket,512,73423,8513,pool-1779-thread-1,3564.792
444,P3_50000_1ch_A_r1,1788687429318,ClientDevBridge,minecraft:itemstack,0,TerminalStorageIngredientMaxQuantityPacket,0,52,38,pool-1779-thread-1,3564.869
444,P3_50000_1ch_A_r1,1788687429322,ClientDevBridge,minecraft:itemstack,0,TerminalStorageIngredientChangeEventPacket,512,80498,9220,pool-1779-thread-1,3568.623
444,P3_50000_1ch_A_r1,1788687429322,ClientDevBridge,minecraft:itemstack,0,TerminalStorageIngredientMaxQuantityPacket,0,52,38,pool-1779-thread-1,3568.688
444,P3_50000_1ch_A_r1,1788687429326,ClientDevBridge,minecraft:itemstack,0,TerminalStorageIngredientChangeEventPacket,512,77880,8759,pool-1779-thread-1,3573.150
444,P3_50000_1ch_A_r1,1788687429326,ClientDevBridge,minecraft:itemstack,0,TerminalStorageIngredientMaxQuantityPacket,0,52,38,pool-1779-thread-1,3573.220
444,P3_50000_1ch_A_r1,1788687429330,ClientDevBridge,minecraft:itemstack,0,TerminalStorageIngredientChangeEventPacket,512,81562,9337,pool-1779-thread-1,3577.347
444,P3_50000_1ch_A_r1,1788687429331,ClientDevBridge,minecraft:itemstack,0,TerminalStorageIngredientMaxQuantityPacket,0,52,38,pool-1779-thread-1,3577.418
444,P3_50000_1ch_A_r1,1788687429335,ClientDevBridge,minecraft:itemstack,0,TerminalStorageIngredientChangeEventPacket,512,73405,8150,pool-1779-thread-1,3581.907
444,P3_50000_1ch_A_r1,1788687429335,ClientDevBridge,minecraft:itemstack,0,TerminalStorageIngredientMaxQuantityPacket,0,52,38,pool-1779-thread-1,3581.978
444,P3_50000_1ch_A_r1,1788687429339,ClientDevBridge,minecraft:itemstack,0,TerminalStorageIngredientChangeEventPacket,512,76440,8834,pool-1779-thread-1,3585.862
444,P3_50000_1ch_A_r1,1788687429339,ClientDevBridge,minecraft:itemstack,0,TerminalStorageIngredientMaxQuantityPacket,0,52,38,pool-1779-thread-1,3585.926
444,P3_50000_1ch_A_r1,1788687429343,ClientDevBridge,minecraft:itemstack,0,TerminalStorageIngredientChangeEventPacket,512,77306,8804,pool-1779-thread-1,3589.777
444,P3_50000_1ch_A_r1,1788687429343,ClientDevBridge,minecraft:itemstack,0,TerminalStorageIngredientMaxQuantityPacket,0,52,38,pool-1779-thread-1,3589.841
444,P3_50000_1ch_A_r1,1788687429347,ClientDevBridge,minecraft:itemstack,0,TerminalStorageIngredientChangeEventPacket,512,76761,8755,pool-1779-thread-1,3593.722
444,P3_50000_1ch_A_r1,1788687429347,ClientDevBridge,minecraft:itemstack,0,TerminalStorageIngredientMaxQuantityPacket,0,52,38,pool-1779-thread-1,3593.785
444,P3_50000_1ch_A_r1,1788687429351,ClientDevBridge,minecraft:itemstack,0,TerminalStorageIngredientChangeEventPacket,512,73132,8318,pool-1779-thread-1,3597.443
444,P3_50000_1ch_A_r1,1788687429351,ClientDevBridge,minecraft:itemstack,0,TerminalStorageIngredientMaxQuantityPacket,0,52,38,pool-1779-thread-1,3597.510
444,P3_50000_1ch_A_r1,1788687429354,ClientDevBridge,minecraft:itemstack,0,TerminalStorageIngredientChangeEventPacket,512,71882,8234,pool-1779-thread-1,3601.246
444,P3_50000_1ch_A_r1,1788687429354,ClientDevBridge,minecraft:itemstack,0,TerminalStorageIngredientMaxQuantityPacket,0,52,38,pool-1779-thread-1,3601.346
444,P3_50000_1ch_A_r1,1788687429358,ClientDevBridge,minecraft:itemstack,0,TerminalStorageIngredientChangeEventPacket,512,73373,8402,pool-1779-thread-1,3605.044
444,P3_50000_1ch_A_r1,1788687429358,ClientDevBridge,minecraft:itemstack,0,TerminalStorageIngredientMaxQuantityPacket,0,52,38,pool-1779-thread-1,3605.130
444,P3_50000_1ch_A_r1,1788687429362,ClientDevBridge,minecraft:itemstack,0,TerminalStorageIngredientChangeEventPacket,512,78653,9001,pool-1779-thread-1,3609.182
444,P3_50000_1ch_A_r1,1788687429362,ClientDevBridge,minecraft:itemstack,0,TerminalStorageIngredientMaxQuantityPacket,0,52,38,pool-1779-thread-1,3609.277
444,P3_50000_1ch_A_r1,1788687429366,ClientDevBridge,minecraft:itemstack,0,TerminalStorageIngredientChangeEventPacket,512,78405,8842,pool-1779-thread-1,3613.096
444,P3_50000_1ch_A_r1,1788687429366,ClientDevBridge,minecraft:itemstack,0,TerminalStorageIngredientMaxQuantityPacket,0,52,38,pool-1779-thread-1,3613.165
444,P3_50000_1ch_A_r1,1788687429370,ClientDevBridge,minecraft:itemstack,0,TerminalStorageIngredientChangeEventPacket,512,80396,9240,pool-1779-thread-1,3617.198
444,P3_50000_1ch_A_r1,1788687429370,ClientDevBridge,minecraft:itemstack,0,TerminalStorageIngredientMaxQuantityPacket,0,52,38,pool-1779-thread-1,3617.287
444,P3_50000_1ch_A_r1,1788687429375,ClientDevBridge,minecraft:itemstack,0,TerminalStorageIngredientChangeEventPacket,512,82216,9540,pool-1779-thread-1,3621.505
444,P3_50000_1ch_A_r1,1788687429375,ClientDevBridge,minecraft:itemstack,0,TerminalStorageIngredientMaxQuantityPacket,0,52,38,pool-1779-thread-1,3621.572
444,P3_50000_1ch_A_r1,1788687429377,ClientDevBridge,minecraft:itemstack,0,TerminalStorageIngredientChangeEventPacket,336,50724,5771,pool-1779-thread-1,3623.971
444,P3_50000_1ch_A_r1,1788687429377,ClientDevBridge,minecraft:itemstack,0,TerminalStorageIngredientMaxQuantityPacket,0,52,38,pool-1779-thread-1,3624.015
445,P3_50000_1ch_A_r2,1788687449844,ClientDevBridge,minecraft:itemstack,0,TerminalStorageIngredientChangeEventPacket,512,75275,8700,pool-1783-thread-1,3190.603
445,P3_50000_1ch_A_r2,1788687449844,ClientDevBridge,minecraft:itemstack,0,TerminalStorageIngredientMaxQuantityPacket,0,52,38,pool-1783-thread-1,3190.725
445,P3_50000_1ch_A_r2,1788687449847,ClientDevBridge,minecraft:itemstack,0,TerminalStorageIngredientChangeEventPacket,512,79425,8932,pool-1783-thread-1,3194.232
445,P3_50000_1ch_A_r2,1788687449847,ClientDevBridge,minecraft:itemstack,0,TerminalStorageIngredientMaxQuantityPacket,0,52,38,pool-1783-thread-1,3194.322
445,P3_50000_1ch_A_r2,1788687449851,ClientDevBridge,minecraft:itemstack,0,TerminalStorageIngredientChangeEventPacket,512,81366,9318,pool-1783-thread-1,3197.984
445,P3_50000_1ch_A_r2,1788687449851,ClientDevBridge,minecraft:itemstack,0,TerminalStorageIngredientMaxQuantityPacket,0,52,38,pool-1783-thread-1,3198.048
445,P3_50000_1ch_A_r2,1788687449854,ClientDevBridge,minecraft:itemstack,0,TerminalStorageIngredientChangeEventPacket,512,74045,8191,pool-1783-thread-1,3201.303
445,P3_50000_1ch_A_r2,1788687449854,ClientDevBridge,minecraft:itemstack,0,TerminalStorageIngredientMaxQuantityPacket,0,52,38,pool-1783-thread-1,3201.369
445,P3_50000_1ch_A_r2,1788687449858,ClientDevBridge,minecraft:itemstack,0,TerminalStorageIngredientChangeEventPacket,512,77819,8986,pool-1783-thread-1,3204.968
445,P3_50000_1ch_A_r2,1788687449858,ClientDevBridge,minecraft:itemstack,0,TerminalStorageIngredientMaxQuantityPacket,0,52,38,pool-1783-thread-1,3205.033
445,P3_50000_1ch_A_r2,1788687449861,ClientDevBridge,minecraft:itemstack,0,TerminalStorageIngredientChangeEventPacket,512,73178,8349,pool-1783-thread-1,3208.199
445,P3_50000_1ch_A_r2,1788687449861,ClientDevBridge,minecraft:itemstack,0,TerminalStorageIngredientMaxQuantityPacket,0,52,38,pool-1783-thread-1,3208.250
445,P3_50000_1ch_A_r2,1788687449865,ClientDevBridge,minecraft:itemstack,0,TerminalStorageIngredientChangeEventPacket,512,81525,9497,pool-1783-thread-1,3211.884
445,P3_50000_1ch_A_r2,1788687449865,ClientDevBridge,minecraft:itemstack,0,TerminalStorageIngredientMaxQuantityPacket,0,52,38,pool-1783-thread-1,3211.936
445,P3_50000_1ch_A_r2,1788687449869,ClientDevBridge,minecraft:itemstack,0,TerminalStorageIngredientChangeEventPacket,512,81416,9356,pool-1783-thread-1,3215.562
445,P3_50000_1ch_A_r2,1788687449869,ClientDevBridge,minecraft:itemstack,0,TerminalStorageIngredientMaxQuantityPacket,0,52,38,pool-1783-thread-1,3215.618
445,P3_50000_1ch_A_r2,1788687449872,ClientDevBridge,minecraft:itemstack,0,TerminalStorageIngredientChangeEventPacket,512,75932,8477,pool-1783-thread-1,3218.833
445,P3_50000_1ch_A_r2,1788687449872,ClientDevBridge,minecraft:itemstack,0,TerminalStorageIngredientMaxQuantityPacket,0,52,38,pool-1783-thread-1,3218.871
445,P3_50000_1ch_A_r2,1788687449875,ClientDevBridge,minecraft:itemstack,0,TerminalStorageIngredientChangeEventPacket,512,74318,8503,pool-1783-thread-1,3222.161
445,P3_50000_1ch_A_r2,1788687449875,ClientDevBridge,minecraft:itemstack,0,TerminalStorageIngredientMaxQuantityPacket,0,52,38,pool-1783-thread-1,3222.199
445,P3_50000_1ch_A_r2,1788687449879,ClientDevBridge,minecraft:itemstack,0,TerminalStorageIngredientChangeEventPacket,512,80148,9046,pool-1783-thread-1,3225.576
445,P3_50000_1ch_A_r2,1788687449879,ClientDevBridge,minecraft:itemstack,0,TerminalStorageIngredientMaxQuantityPacket,0,52,38,pool-1783-thread-1,3225.613
445,P3_50000_1ch_A_r2,1788687449882,ClientDevBridge,minecraft:itemstack,0,TerminalStorageIngredientChangeEventPacket,512,76077,8570,pool-1783-thread-1,3228.895
445,P3_50000_1ch_A_r2,1788687449882,ClientDevBridge,minecraft:itemstack,0,TerminalStorageIngredientMaxQuantityPacket,0,52,38,pool-1783-thread-1,3228.931
445,P3_50000_1ch_A_r2,1788687449885,ClientDevBridge,minecraft:itemstack,0,TerminalStorageIngredientChangeEventPacket,512,66305,7395,pool-1783-thread-1,3231.717
445,P3_50000_1ch_A_r2,1788687449885,ClientDevBridge,minecraft:itemstack,0,TerminalStorageIngredientMaxQuantityPacket,0,52,38,pool-1783-thread-1,3231.752
445,P3_50000_1ch_A_r2,1788687449888,ClientDevBridge,minecraft:itemstack,0,TerminalStorageIngredientChangeEventPacket,512,75551,8521,pool-1783-thread-1,3235.017
445,P3_50000_1ch_A_r2,1788687449888,ClientDevBridge,minecraft:itemstack,0,TerminalStorageIngredientMaxQuantityPacket,0,52,38,pool-1783-thread-1,3235.059
445,P3_50000_1ch_A_r2,1788687449891,ClientDevBridge,minecraft:itemstack,0,TerminalStorageIngredientChangeEventPacket,512,75529,8718,pool-1783-thread-1,3238.213
445,P3_50000_1ch_A_r2,1788687449891,ClientDevBridge,minecraft:itemstack,0,TerminalStorageIngredientMaxQuantityPacket,0,52,38,pool-1783-thread-1,3238.248
445,P3_50000_1ch_A_r2,1788687449894,ClientDevBridge,minecraft:itemstack,0,TerminalStorageIngredientChangeEventPacket,512,78590,8724,pool-1783-thread-1,3241.444
445,P3_50000_1ch_A_r2,1788687449894,ClientDevBridge,minecraft:itemstack,0,TerminalStorageIngredientMaxQuantityPacket,0,52,38,pool-1783-thread-1,3241.481
445,P3_50000_1ch_A_r2,1788687449898,ClientDevBridge,minecraft:itemstack,0,TerminalStorageIngredientChangeEventPacket,512,78366,9003,pool-1783-thread-1,3244.853
445,P3_50000_1ch_A_r2,1788687449898,ClientDevBridge,minecraft:itemstack,0,TerminalStorageIngredientMaxQuantityPacket,0,52,38,pool-1783-thread-1,3244.889
445,P3_50000_1ch_A_r2,1788687449901,ClientDevBridge,minecraft:itemstack,0,TerminalStorageIngredientChangeEventPacket,512,75063,8359,pool-1783-thread-1,3247.872
445,P3_50000_1ch_A_r2,1788687449901,ClientDevBridge,minecraft:itemstack,0,TerminalStorageIngredientMaxQuantityPacket,0,52,38,pool-1783-thread-1,3247.910
445,P3_50000_1ch_A_r2,1788687449904,ClientDevBridge,minecraft:itemstack,0,TerminalStorageIngredientChangeEventPacket,512,68952,7642,pool-1783-thread-1,3250.684
445,P3_50000_1ch_A_r2,1788687449904,ClientDevBridge,minecraft:itemstack,0,TerminalStorageIngredientMaxQuantityPacket,0,52,38,pool-1783-thread-1,3250.718
445,P3_50000_1ch_A_r2,1788687449907,ClientDevBridge,minecraft:itemstack,0,TerminalStorageIngredientChangeEventPacket,512,77768,8745,pool-1783-thread-1,3253.980
